Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
40,1.0,0.0,1479,2.0,24,3,1.0,2,0.0,100,4,4,7.0,2,2.0,13194,4,1.0,16,3,4,0,22,2,2,1,0,0,0
47,0.0,1.0,1379,1.0,16,4,3.0,3,1.0,64,4,2,4.0,3,0.0,5067,1,1.0,19,3,3,0,20,3,4,19,10,2,7
36,0.0,0.0,1229,2.0,8,4,5.0,1,1.0,84,3,2,7.0,4,0.0,5079,4,0.0,13,3,4,2,12,3,3,7,7,0,7
31,1.0,0.0,335,1.0,9,2,3.0,3,1.0,46,2,1,6.0,1,2.0,2321,0,1.0,22,4,1,0,4,0,3,3,2,1,2
33,0.0,0.0,722,2.0,17,3,1.0,4,1.0,38,3,4,3.0,3,2.0,17444,1,0.0,11,3,4,0,10,2,3,10,8,6,0
29,1.0,2.0,906,1.0,10,3,1.0,4,0.0,92,2,1,6.0,1,2.0,2404,6,1.0,20,4,3,0,3,5,3,0,0,0,0
33,0.0,2.0,461,1.0,13,1,1.0,2,0.0,53,3,1,6.0,4,2.0,3452,3,0.0,18,3,1,0,5,4,3,3,2,0,2
45,0.0,2.0,974,1.0,1,4,3.0,4,0.0,91,3,1,2.0,4,0.0,2270,3,0.0,14,3,4,2,8,2,3,5,3,0,2
50,0.0,2.0,1126,1.0,1,2,3.0,4,1.0,66,3,4,5.0,4,0.0,17399,9,0.0,22,4,3,1,32,1,2,5,4,1,3
33,0.0,1.0,827,1.0,1,4,4.0,3,0.0,84,4,2,0.0,2,1.0,5488,1,1.0,13,3,1,1,6,2,3,6,5,1,2
41,0.0,1.0,840,1.0,9,3,3.0,1,1.0,64,3,5,5.0,3,0.0,19419,2,0.0,17,3,2,1,21,2,4,18,16,0,11
27,0.0,2.0,1134,1.0,16,4,5.0,3,0.0,37,3,1,2.0,2,1.0,2811,9,0.0,14,3,2,1,4,2,3,2,2,2,2
45,0.0,0.0,248,1.0,23,2,1.0,4,1.0,42,3,2,2.0,1,1.0,3633,1,1.0,15,3,3,1,9,2,3,9,8,0,8
47,0.0,2.0,955,2.0,4,2,1.0,4,0.0,83,3,2,7.0,4,2.0,4163,1,1.0,17,3,3,0,9,0,3,9,0,0,7
30,1.0,2.0,138,1.0,22,3,1.0,1,0.0,48,3,1,6.0,3,1.0,2132,4,1.0,11,3,2,0,7,2,3,5,2,0,1
50,0.0,2.0,939,1.0,24,3,1.0,4,1.0,95,3,4,4.0,3,1.0,13973,3,1.0,18,3,4,1,22,2,3,12,11,1,5
38,0.0,1.0,1391,1.0,10,1,3.0,3,1.0,66,3,1,6.0,3,1.0,2684,0,0.0,17,3,2,1,3,0,2,2,1,0,2
46,0.0,2.0,566,1.0,7,2,3.0,4,1.0,75,3,3,4.0,3,0.0,10845,6,0.0,13,3,2,1,13,3,3,8,7,0,7
24,0.0,2.0,1206,1.0,17,1,3.0,4,0.0,41,2,2,4.0,3,0.0,4377,1,0.0,15,3,2,2,5,6,3,4,2,3,2
35,1.0,2.0,622,1.0,14,4,4.0,3,1.0,39,2,1,2.0,2,0.0,3743,1,1.0,24,4,4,1,5,2,1,4,2,0,2
31,0.0,1.0,853,1.0,1,1,1.0,3,0.0,96,3,2,4.0,1,1.0,4148,1,0.0,12,3,3,1,4,1,3,4,3,0,3
18,0.0,0.0,287,1.0,5,2,1.0,2,1.0,73,3,1,6.0,4,2.0,1051,1,0.0,15,3,4,0,0,2,3,0,0,0,0
54,0.0,2.0,1441,1.0,17,3,5.0,3,0.0,56,3,3,4.0,3,1.0,10739,8,0.0,11,3,3,1,22,2,3,10,7,0,8
35,0.0,2.0,583,1.0,25,4,3.0,3,0.0,57,3,3,0.0,3,0.0,10388,1,1.0,11,3,3,1,16,3,2,16,10,10,1
30,0.0,2.0,153,1.0,8,2,1.0,2,0.0,73,4,3,5.0,1,1.0,11416,0,1.0,12,3,3,3,9,4,2,8,7,1,7
20,1.0,2.0,1097,1.0,11,3,3.0,4,0.0,98,2,1,6.0,1,2.0,2600,1,1.0,15,3,1,0,1,2,3,1,0,0,0
30,1.0,1.0,109,1.0,5,3,3.0,2,0.0,60,3,1,2.0,2,2.0,2422,0,0.0,17,3,1,0,4,3,3,3,2,1,2
26,0.0,2.0,1066,1.0,2,2,3.0,4,1.0,32,4,2,4.0,4,1.0,5472,1,0.0,12,3,2,0,8,2,3,8,7,1,3
22,0.0,2.0,217,1.0,8,1,1.0,2,1.0,94,1,1,2.0,1,1.0,2451,1,0.0,15,3,1,1,4,3,2,4,3,1,1
48,0.0,2.0,277,1.0,6,3,1.0,1,1.0,97,2,2,0.0,3,2.0,4240,2,0.0,13,3,4,0,19,0,3,2,2,2,2
48,0.0,2.0,1355,1.0,4,4,1.0,3,1.0,78,2,3,0.0,3,2.0,10999,7,0.0,14,3,2,0,27,3,3,15,11,4,8
41,0.0,2.0,549,1.0,7,2,3.0,4,0.0,42,3,2,4.0,3,2.0,5003,6,0.0,14,3,2,0,8,6,3,2,2,2,1
39,0.0,2.0,466,1.0,1,1,1.0,4,0.0,65,2,4,4.0,4,1.0,12742,1,0.0,16,3,3,1,21,3,3,21,6,11,8
27,0.0,2.0,1055,1.0,2,4,1.0,1,0.0,47,3,2,4.0,4,1.0,4227,0,0.0,18,3,2,1,4,2,3,3,2,2,2
35,0.0,2.0,802,1.0,10,3,4.0,2,1.0,45,3,1,2.0,4,0.0,3917,1,0.0,20,4,1,1,3,4,2,3,2,1,2
42,0.0,2.0,265,2.0,5,2,2.0,4,1.0,90,3,5,3.0,3,1.0,18303,6,0.0,13,3,2,0,21,3,4,1,0,0,0
50,0.0,2.0,804,1.0,9,3,1.0,1,1.0,64,3,1,2.0,4,1.0,2380,4,0.0,18,3,2,0,8,5,3,1,0,0,0
59,0.0,2.0,715,1.0,2,3,1.0,3,0.0,69,2,4,4.0,4,2.0,13726,3,1.0,13,3,1,0,30,4,3,5,3,4,3
37,1.0,2.0,1141,1.0,11,2,3.0,1,0.0,61,1,2,0.0,2,1.0,4777,5,0.0,15,3,1,0,15,2,1,1,0,0,0
55,0.0,1.0,135,1.0,18,4,3.0,3,1.0,62,3,2,0.0,2,1.0,6385,3,1.0,14,3,4,2,17,3,3,8,7,6,7
41,0.0,0.0,247,1.0,7,1,1.0,2,0.0,55,1,5,5.0,3,0.0,19973,1,0.0,22,4,2,2,21,3,3,21,16,5,10
38,0.0,2.0,1035,2.0,3,4,1.0,2,1.0,42,3,2,7.0,4,2.0,6861,8,1.0,12,3,3,0,19,1,3,1,0,0,0
26,1.0,0.0,265,2.0,29,2,3.0,2,1.0,79,1,2,7.0,1,2.0,4969,8,0.0,18,3,4,0,7,6,3,2,2,2,2
52,1.0,2.0,266,2.0,2,1,2.0,1,0.0,57,1,5,3.0,4,1.0,19845,1,0.0,15,3,4,1,33,3,3,32,14,6,9
44,0.0,2.0,1448,2.0,28,3,3.0,4,0.0,53,4,4,7.0,4,1.0,13320,3,1.0,18,3,3,1,23,2,3,12,11,11,11
50,0.0,0.0,145,2.0,1,3,1.0,4,0.0,95,3,2,7.0,3,1.0,6347,0,0.0,12,3,1,1,19,3,3,18,7,0,13
36,1.0,2.0,885,1.0,16,4,1.0,3,0.0,43,4,1,2.0,1,2.0,2743,1,0.0,16,3,3,0,18,1,3,17,13,15,14
39,0.0,1.0,945,1.0,22,3,3.0,4,0.0,82,3,3,4.0,1,2.0,10880,1,1.0,13,3,3,0,21,2,3,21,6,2,8
33,0.0,0.0,1038,2.0,8,1,1.0,2,0.0,88,2,1,8.0,4,2.0,2342,0,0.0,19,3,4,0,3,2,2,2,2,2,2
45,0.0,2.0,1234,2.0,11,2,1.0,4,0.0,90,3,4,3.0,4,1.0,17650,3,0.0,13,3,2,1,26,4,4,9,3,1,1
32,0.0,0.0,1109,1.0,29,4,3.0,4,0.0,69,3,1,2.0,3,2.0,4025,9,0.0,12,3,2,0,10,2,3,8,7,7,7
34,0.0,2.0,216,2.0,1,4,2.0,2,1.0,75,4,2,7.0,4,0.0,9725,0,0.0,11,3,4,1,16,2,2,15,1,0,9
59,0.0,2.0,1089,2.0,1,2,5.0,2,1.0,66,3,3,3.0,4,1.0,11904,3,1.0,14,3,3,1,14,1,1,6,4,0,4
45,0.0,2.0,788,0.0,24,4,3.0,2,1.0,36,3,1,1.0,2,2.0,2177,1,0.0,16,3,1,0,6,3,3,6,3,0,4
53,0.0,1.0,124,2.0,2,3,2.0,3,0.0,38,2,3,7.0,2,1.0,7525,2,0.0,12,3,1,1,30,2,3,15,7,6,12
36,1.0,2.0,660,1.0,15,3,4.0,1,1.0,81,3,2,2.0,3,0.0,4834,7,0.0,14,3,2,1,9,3,2,1,0,0,0
26,1.0,1.0,342,1.0,2,3,1.0,1,1.0,57,3,1,6.0,1,1.0,2042,6,1.0,14,3,2,1,6,2,3,3,2,1,2
34,0.0,2.0,1333,2.0,10,4,1.0,3,0.0,87,3,1,8.0,3,1.0,2220,1,1.0,19,3,4,1,1,2,3,1,1,0,0
28,0.0,2.0,1144,2.0,10,1,3.0,4,1.0,74,3,1,8.0,2,1.0,1052,1,0.0,22,4,2,0,1,5,3,1,0,0,0
38,0.0,1.0,1186,1.0,3,4,4.0,3,1.0,44,3,1,6.0,3,1.0,2821,3,0.0,16,3,1,1,8,2,3,2,2,2,2
50,0.0,2.0,1464,1.0,2,4,3.0,2,1.0,62,3,5,5.0,3,1.0,19237,2,1.0,11,3,4,1,29,2,2,8,1,7,7
37,0.0,2.0,124,1.0,3,3,4.0,4,0.0,35,3,2,0.0,2,2.0,4107,3,0.0,15,3,1,0,8,3,2,4,3,0,1
40,0.0,2.0,300,2.0,26,3,2.0,3,1.0,74,3,2,7.0,1,1.0,8396,1,0.0,14,3,2,1,8,3,2,7,7,7,5
26,0.0,1.0,921,1.0,1,1,3.0,1,0.0,66,2,1,6.0,3,0.0,2007,1,0.0,13,3,3,2,5,5,3,5,3,1,3
46,0.0,2.0,430,1.0,1,4,3.0,4,1.0,40,3,5,5.0,4,0.0,19627,9,0.0,17,3,4,2,23,0,3,2,2,2,2
54,0.0,2.0,1082,2.0,2,4,1.0,3,0.0,41,2,3,7.0,3,1.0,10686,6,0.0,11,3,2,1,13,4,3,9,4,7,0
56,0.0,1.0,1240,1.0,9,3,3.0,1,0.0,63,3,1,6.0,3,1.0,2942,2,0.0,19,3,2,1,18,4,3,5,4,0,3
36,0.0,2.0,796,1.0,12,5,3.0,4,0.0,51,2,3,4.0,4,2.0,8858,0,0.0,11,3,2,0,15,2,2,14,8,7,8
55,0.0,0.0,444,1.0,2,1,3.0,3,1.0,40,2,4,3.0,1,2.0,16756,7,0.0,15,3,2,0,31,3,4,9,7,6,2
43,0.0,2.0,415,2.0,25,3,3.0,3,1.0,79,2,3,7.0,4,0.0,10798,5,0.0,13,3,3,1,18,5,3,1,0,0,0
20,1.0,1.0,769,2.0,9,3,2.0,4,0.0,54,3,1,8.0,4,2.0,2323,1,1.0,14,3,2,0,2,3,3,2,2,0,2
21,1.0,2.0,1334,1.0,10,3,1.0,3,0.0,36,2,1,2.0,1,2.0,1416,1,0.0,13,3,1,0,1,6,2,1,0,1,0
46,0.0,2.0,1003,1.0,8,4,1.0,4,0.0,74,2,2,6.0,1,0.0,4615,8,1.0,23,4,1,3,19,2,3,16,13,1,7
51,1.0,2.0,1323,1.0,4,4,1.0,1,1.0,34,3,1,6.0,3,1.0,2461,9,1.0,12,3,3,3,18,2,4,10,0,2,7
28,1.0,0.0,1366,1.0,24,2,5.0,2,1.0,72,2,3,0.0,1,2.0,8722,1,0.0,12,3,1,0,10,2,2,10,7,1,9
26,0.0,2.0,192,1.0,1,2,3.0,1,1.0,59,2,1,2.0,1,1.0,3955,1,0.0,16,3,1,2,6,2,3,5,3,1,3
30,0.0,2.0,1176,1.0,20,3,4.0,3,1.0,85,3,2,4.0,1,1.0,9957,0,0.0,15,3,3,1,7,1,2,6,2,0,2
41,0.0,2.0,509,1.0,7,2,5.0,2,0.0,43,4,1,6.0,3,1.0,3376,1,0.0,13,3,3,0,10,3,3,10,6,0,8
38,0.0,2.0,330,1.0,17,1,1.0,3,0.0,65,2,3,0.0,3,1.0,8823,0,0.0,18,3,1,1,20,4,2,19,9,1,9
40,0.0,2.0,1492,1.0,20,4,5.0,1,1.0,61,3,3,0.0,4,1.0,10322,4,0.0,20,4,4,1,14,6,3,11,10,11,1
27,0.0,0.0,1277,1.0,8,5,1.0,1,1.0,87,1,1,2.0,3,1.0,4621,1,0.0,19,3,4,3,3,4,3,3,2,1,2
55,0.0,1.0,1091,1.0,2,1,1.0,4,1.0,65,3,3,4.0,2,1.0,10976,3,0.0,18,3,2,1,23,4,3,3,2,1,2
28,0.0,2.0,857,1.0,10,3,4.0,3,0.0,59,3,2,6.0,3,2.0,3660,3,0.0,13,3,4,0,10,4,4,8,7,1,7
44,1.0,2.0,1376,0.0,1,2,3.0,2,1.0,91,2,3,1.0,1,1.0,10482,9,0.0,14,3,4,1,24,1,3,20,6,3,6
33,0.0,2.0,654,1.0,5,3,1.0,4,1.0,34,2,3,0.0,4,0.0,7119,4,0.0,15,3,3,1,9,2,3,3,2,1,2
35,1.0,2.0,1204,2.0,4,3,5.0,4,1.0,86,3,3,7.0,1,2.0,9582,0,1.0,22,4,1,0,9,2,3,8,7,4,7
33,1.0,1.0,827,1.0,29,4,3.0,1,0.0,54,2,2,6.0,3,2.0,4508,1,0.0,22,4,2,0,14,4,3,13,7,3,8
28,0.0,2.0,895,1.0,15,2,1.0,1,1.0,50,3,1,2.0,3,0.0,2207,1,0.0,16,3,4,1,4,5,2,4,2,2,2
34,0.0,1.0,618,1.0,3,1,1.0,1,1.0,45,3,2,0.0,4,2.0,7756,0,0.0,17,3,3,0,7,1,2,6,2,0,4
37,0.0,2.0,309,2.0,10,4,1.0,4,0.0,88,2,2,7.0,4,0.0,6694,2,1.0,14,3,3,3,8,5,3,1,0,0,0
25,1.0,2.0,1219,1.0,4,1,5.0,4,1.0,32,3,1,2.0,4,1.0,3691,1,1.0,15,3,2,1,7,3,4,7,7,5,6
26,1.0,2.0,1330,1.0,21,3,3.0,1,1.0,37,3,1,2.0,3,0.0,2377,1,0.0,20,4,3,1,1,0,2,1,1,0,0
33,1.0,2.0,1017,1.0,25,3,3.0,1,1.0,55,2,1,6.0,2,2.0,2313,4,1.0,20,4,2,0,5,0,3,2,2,2,2
42,0.0,2.0,469,1.0,2,2,3.0,4,1.0,35,3,4,3.0,1,1.0,17665,0,0.0,17,3,4,1,23,3,3,22,6,13,7
28,1.0,1.0,1009,1.0,1,3,3.0,1,1.0,45,2,1,2.0,2,0.0,2596,1,0.0,15,3,1,2,1,2,3,1,0,0,0
50,1.0,1.0,959,2.0,1,4,4.0,4,1.0,81,3,2,7.0,3,2.0,4728,3,1.0,14,3,4,0,5,4,3,0,0,0,0
33,0.0,1.0,970,2.0,7,3,1.0,4,0.0,30,3,2,7.0,2,1.0,4302,0,0.0,17,3,3,1,4,3,3,3,2,0,2
34,0.0,0.0,697,1.0,3,4,1.0,3,1.0,40,2,1,6.0,4,1.0,2979,3,0.0,17,3,4,3,6,2,3,0,0,0,0
48,0.0,0.0,1262,1.0,1,4,3.0,1,1.0,35,4,4,3.0,4,2.0,16885,2,0.0,22,4,3,0,27,3,2,5,4,2,1
45,0.0,0.0,1050,2.0,9,4,1.0,2,0.0,65,2,2,7.0,3,1.0,5593,1,0.0,13,3,4,1,15,2,3,15,10,4,12
52,0.0,2.0,994,1.0,7,4,1.0,2,1.0,87,3,3,0.0,2,2.0,10445,7,0.0,19,3,4,0,18,4,3,8,6,4,0
38,0.0,2.0,770,2.0,10,4,2.0,3,1.0,73,2,3,7.0,3,0.0,8740,0,1.0,14,3,2,2,9,2,3,8,7,2,7
29,0.0,2.0,1107,1.0,28,4,1.0,3,0.0,93,3,1,6.0,4,0.0,2514,4,0.0,22,4,1,1,11,1,3,7,5,1,7
28,0.0,2.0,950,1.0,3,3,3.0,4,0.0,93,3,3,4.0,2,0.0,7655,0,0.0,17,3,2,3,10,3,2,9,7,1,7
46,0.0,2.0,406,2.0,3,1,2.0,1,1.0,52,3,4,3.0,3,1.0,17465,3,0.0,12,3,4,1,23,3,3,12,9,4,9
38,0.0,2.0,130,2.0,2,2,2.0,4,1.0,32,3,3,7.0,2,2.0,7351,7,0.0,16,3,3,0,10,2,3,1,0,0,0
43,0.0,1.0,1082,1.0,27,3,1.0,3,0.0,83,3,3,4.0,1,1.0,10820,8,0.0,11,3,3,1,18,1,3,8,7,0,1
39,1.0,1.0,203,1.0,2,3,1.0,1,1.0,84,3,4,0.0,4,0.0,12169,7,0.0,11,3,4,3,21,4,3,18,7,11,5
40,0.0,2.0,1308,1.0,14,3,3.0,3,1.0,44,2,5,5.0,3,2.0,19626,1,0.0,14,3,1,0,21,2,4,20,7,4,9
21,0.0,2.0,984,1.0,1,1,5.0,4,0.0,70,2,1,6.0,2,2.0,2070,1,1.0,11,3,3,0,2,6,4,2,2,2,2
39,0.0,0.0,439,1.0,9,3,1.0,3,1.0,70,3,2,2.0,2,2.0,6782,9,0.0,15,3,3,0,9,2,2,5,4,0,3
36,0.0,0.0,217,1.0,18,4,1.0,1,1.0,78,3,2,4.0,4,2.0,7779,2,0.0,20,4,1,0,18,0,3,11,9,0,9
31,0.0,1.0,793,2.0,20,3,1.0,3,1.0,67,4,1,8.0,4,1.0,2791,0,0.0,12,3,1,1,3,4,3,2,2,2,2
28,0.0,2.0,1451,1.0,2,1,1.0,1,1.0,67,2,1,6.0,2,1.0,3201,0,0.0,17,3,1,0,6,2,1,5,3,0,4
35,0.0,1.0,1182,2.0,11,2,2.0,4,1.0,54,3,2,7.0,4,0.0,4968,1,0.0,11,3,4,1,5,3,3,5,2,0,2
49,0.0,2.0,174,2.0,8,4,5.0,4,1.0,56,2,4,7.0,2,1.0,13120,6,0.0,17,3,2,1,22,3,3,9,8,2,3
34,0.0,1.0,1003,1.0,2,2,1.0,4,1.0,95,3,2,4.0,3,2.0,4033,2,0.0,11,3,4,0,5,3,2,3,2,0,2
29,0.0,1.0,490,1.0,10,3,1.0,4,0.0,61,3,1,6.0,2,0.0,3291,0,0.0,14,3,4,2,8,2,2,7,5,1,1
42,0.0,2.0,188,1.0,29,3,3.0,2,1.0,56,1,2,2.0,4,2.0,4272,4,0.0,19,3,1,0,16,3,3,1,0,0,0
29,0.0,2.0,718,1.0,8,1,3.0,2,1.0,79,2,2,4.0,4,1.0,5056,1,1.0,15,3,3,1,10,2,2,10,7,1,2
38,0.0,2.0,433,0.0,1,3,0.0,3,1.0,37,4,1,1.0,3,1.0,2844,1,0.0,13,3,4,1,7,2,4,7,6,5,0
28,0.0,1.0,773,1.0,6,3,1.0,3,1.0,39,2,1,6.0,3,0.0,2703,1,1.0,14,3,4,1,3,2,3,3,1,0,2
18,1.0,0.0,247,1.0,8,1,3.0,3,1.0,80,3,1,2.0,3,2.0,1904,1,0.0,12,3,4,0,0,0,3,0,0,0,0
33,1.0,2.0,603,2.0,9,4,2.0,1,0.0,77,3,2,7.0,1,2.0,8224,0,1.0,17,3,1,0,6,3,3,5,2,0,3
41,0.0,2.0,167,1.0,12,4,1.0,2,1.0,46,3,1,2.0,4,1.0,4766,3,1.0,11,3,1,1,6,4,3,1,0,0,0
31,1.0,1.0,874,1.0,15,3,3.0,3,1.0,72,3,1,2.0,3,1.0,2610,1,0.0,12,3,3,1,2,5,2,2,2,2,2
37,0.0,2.0,367,1.0,25,2,3.0,3,0.0,52,2,2,0.0,4,0.0,5731,7,0.0,13,3,3,2,9,2,3,6,2,1,3
27,0.0,2.0,199,1.0,6,3,1.0,4,1.0,55,2,1,6.0,3,1.0,2539,1,0.0,13,3,3,1,4,0,3,4,2,2,2
34,0.0,2.0,1400,2.0,9,1,1.0,2,0.0,70,3,2,7.0,3,1.0,5714,1,0.0,20,4,1,0,6,3,2,6,5,1,3
35,0.0,2.0,528,0.0,8,4,5.0,3,1.0,100,3,1,1.0,3,2.0,4323,1,0.0,17,3,2,0,6,2,1,5,4,1,4
29,1.0,2.0,408,2.0,23,1,1.0,4,0.0,45,2,3,7.0,1,1.0,7336,1,0.0,13,3,1,1,11,3,1,11,8,3,10
40,0.0,1.0,593,1.0,9,4,3.0,2,0.0,88,3,3,5.0,3,2.0,13499,9,0.0,17,3,3,0,20,3,2,18,7,2,13
42,1.0,1.0,481,2.0,12,3,1.0,3,1.0,44,3,4,7.0,1,2.0,13758,0,1.0,12,3,2,0,22,2,2,21,9,13,14
42,0.0,2.0,647,2.0,4,4,2.0,2,1.0,45,3,2,7.0,1,2.0,5155,7,0.0,13,3,4,0,9,3,4,6,4,1,5
35,0.0,2.0,982,1.0,1,4,3.0,4,1.0,58,2,1,2.0,3,1.0,2258,6,0.0,12,3,2,1,10,2,3,8,0,1,7
24,0.0,2.0,477,1.0,24,3,3.0,4,1.0,49,3,1,2.0,2,2.0,3597,8,0.0,22,4,4,0,6,2,3,4,3,1,2
28,1.0,2.0,1485,1.0,12,1,1.0,3,0.0,79,3,1,2.0,4,1.0,2515,1,1.0,11,3,4,0,1,4,2,1,1,0,0
26,0.0,2.0,1384,1.0,3,4,3.0,1,1.0,82,4,1,2.0,4,1.0,4420,1,0.0,22,4,2,1,8,2,3,8,7,0,7
30,0.0,2.0,852,2.0,10,3,2.0,3,1.0,72,2,2,7.0,3,1.0,6578,1,0.0,18,3,1,1,10,3,3,10,3,1,4
40,0.0,1.0,902,1.0,26,2,3.0,3,0.0,92,2,2,6.0,4,1.0,4422,3,1.0,13,3,4,1,16,3,1,1,1,0,0
35,0.0,2.0,819,1.0,2,3,1.0,3,1.0,44,2,3,4.0,2,0.0,10274,2,0.0,18,3,2,1,15,2,4,7,7,6,4
34,0.0,1.0,669,1.0,1,3,3.0,4,1.0,97,2,2,0.0,1,2.0,5343,0,0.0,20,4,3,0,14,3,3,13,9,4,9
35,0.0,1.0,636,1.0,4,4,4.0,4,1.0,47,2,1,2.0,4,1.0,2376,1,0.0,13,3,2,1,2,2,4,2,2,2,2
43,1.0,2.0,1372,2.0,9,3,2.0,1,0.0,85,1,2,7.0,3,2.0,5346,8,0.0,13,3,2,0,7,2,2,4,3,1,3
32,0.0,0.0,862,2.0,2,1,1.0,3,0.0,76,3,1,8.0,1,0.0,2827,1,0.0,12,3,3,3,1,3,3,1,0,0,0
56,0.0,2.0,718,1.0,4,4,5.0,4,0.0,92,3,5,3.0,1,0.0,19943,4,0.0,13,3,4,1,28,2,3,5,2,4,2
29,0.0,2.0,1401,1.0,6,1,3.0,2,0.0,54,3,1,2.0,4,1.0,3131,1,0.0,13,3,1,1,10,5,3,10,8,0,8
19,0.0,2.0,645,1.0,9,2,1.0,3,1.0,54,3,1,6.0,1,2.0,2552,1,0.0,25,4,3,0,1,4,3,1,1,0,0
45,0.0,2.0,1457,1.0,7,3,3.0,1,0.0,83,3,1,6.0,3,1.0,4477,4,1.0,19,3,3,1,7,2,2,3,2,0,2
37,0.0,2.0,977,1.0,1,3,1.0,4,0.0,56,2,2,4.0,4,1.0,6474,1,0.0,13,3,2,1,14,2,2,14,8,3,11
20,0.0,2.0,805,1.0,3,3,1.0,1,1.0,87,2,1,2.0,3,2.0,3033,1,0.0,12,3,1,0,2,2,2,2,2,1,2
44,1.0,2.0,1097,1.0,10,4,1.0,3,1.0,96,3,1,6.0,3,2.0,2936,1,1.0,11,3,3,0,6,4,3,6,4,0,2
53,0.0,2.0,1223,1.0,7,2,3.0,4,0.0,50,3,5,3.0,3,0.0,18606,3,0.0,18,3,2,1,26,6,3,7,7,4,7
29,0.0,2.0,942,1.0,15,1,1.0,2,0.0,69,1,1,6.0,4,1.0,2168,0,1.0,18,3,1,1,6,2,2,5,4,1,3
22,1.0,1.0,1256,1.0,3,4,1.0,3,1.0,48,2,1,6.0,4,1.0,2853,0,1.0,11,3,2,1,1,5,3,0,0,0,0
46,0.0,2.0,1402,2.0,2,3,2.0,3,0.0,69,3,4,3.0,1,1.0,17048,8,0.0,23,4,1,0,28,2,3,26,15,15,9
44,0.0,0.0,111,1.0,17,3,1.0,4,1.0,74,1,1,6.0,3,2.0,2290,2,0.0,13,3,4,0,6,3,3,0,0,0,0
33,0.0,2.0,147,0.0,2,3,0.0,2,1.0,99,3,1,1.0,3,1.0,3600,1,0.0,13,3,4,1,5,2,3,5,4,1,4
41,1.0,0.0,906,1.0,5,2,1.0,1,1.0,95,2,1,6.0,1,0.0,2107,6,0.0,17,3,1,1,5,2,1,1,0,0,0
30,0.0,2.0,1329,2.0,29,4,1.0,3,1.0,61,3,2,7.0,1,0.0,4115,8,0.0,19,3,3,3,8,3,3,4,3,0,3
40,0.0,1.0,1184,2.0,2,4,3.0,2,1.0,62,3,2,7.0,2,1.0,4327,5,0.0,12,3,4,3,5,2,3,0,0,0,0
50,0.0,1.0,1421,1.0,2,3,3.0,4,0.0,30,3,4,3.0,1,1.0,17856,2,0.0,22,4,3,1,32,3,3,2,2,2,2
28,0.0,2.0,1179,1.0,19,4,3.0,4,1.0,78,2,1,2.0,1,1.0,3196,1,0.0,12,3,3,3,6,2,3,6,5,3,3
46,0.0,2.0,1450,1.0,15,2,1.0,4,1.0,52,3,5,5.0,2,1.0,19081,5,0.0,11,3,1,1,25,2,3,4,2,0,3
35,0.0,2.0,1361,2.0,17,4,1.0,3,1.0,94,3,2,7.0,1,1.0,8966,3,1.0,15,3,4,3,15,2,3,7,7,1,7
24,1.0,2.0,984,1.0,17,2,1.0,4,0.0,97,3,1,2.0,2,1.0,2210,1,0.0,13,3,1,1,1,3,1,1,0,0,0
33,0.0,1.0,1146,2.0,25,3,3.0,2,0.0,82,3,2,7.0,3,1.0,4539,1,0.0,12,3,1,1,10,3,2,10,7,0,1
36,0.0,2.0,917,1.0,6,4,1.0,3,1.0,60,1,1,2.0,3,0.0,2741,1,0.0,14,3,3,1,7,4,3,7,7,1,7
30,0.0,2.0,853,1.0,7,4,1.0,3,1.0,49,3,2,2.0,3,0.0,3491,1,0.0,13,3,1,3,10,4,2,10,7,8,9
44,0.0,2.0,200,1.0,29,4,4.0,4,1.0,32,3,2,6.0,4,2.0,4541,1,0.0,25,4,2,0,20,3,3,20,11,13,17
20,0.0,2.0,654,2.0,21,3,2.0,3,1.0,43,4,1,8.0,4,2.0,2678,1,0.0,17,3,4,0,2,2,3,2,1,2,2
46,0.0,2.0,150,1.0,2,4,5.0,4,1.0,60,3,2,4.0,4,0.0,7379,2,0.0,11,3,3,1,12,3,2,6,3,1,4
42,0.0,0.0,179,0.0,2,5,3.0,4,1.0,79,4,2,1.0,1,1.0,6272,7,0.0,16,3,1,1,10,3,4,4,3,0,3
60,0.0,2.0,696,2.0,7,4,2.0,2,1.0,52,4,2,7.0,4,0.0,5220,0,1.0,18,3,2,1,12,3,3,11,7,1,9
32,0.0,1.0,116,1.0,13,3,4.0,3,0.0,77,2,1,2.0,2,1.0,2743,1,0.0,20,4,3,1,2,2,3,2,2,2,2
32,0.0,1.0,1316,1.0,2,2,1.0,4,0.0,38,3,2,6.0,3,2.0,4998,4,1.0,14,3,4,0,10,2,3,8,7,0,7
36,0.0,2.0,363,1.0,1,3,5.0,3,0.0,77,1,3,4.0,1,0.0,10252,2,1.0,21,4,3,1,17,2,3,7,7,7,7
